%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1675854939493790864,0,1.6863581210035266,1.1008226840452866,1.2202341802570964,1.6671917387712651,0.8946303519972717,1.2283939620972582,1.063354579349889,0.8492274236181855
1675854939500530481,0,1.6807725910826847,1.0948487097216673,1.2194919024255177,1.6667570991537248,0.8867296156393547,1.2292925665442134,1.065949495522819,0.8472770310179433
1675854939501487016,0,1.6807845876446252,1.0993444139899702,1.222224017844853,1.668718655177721,0.8849413424874631,1.2292933491983893,1.0617958824862908,0.8491670433170818
1675854939505413532,0,1.6869944567695034,1.1047358635255224,1.2721819077050027,1.674357437477963,0.8974513627500832,1.2355330890415122,1.0401010358877893,0.8518638664941669
1675854939506334066,0,1.6838836858070367,1.0960738592424943,1.3149318427954966,1.715932789766046,0.9142137373405408,1.2355755902129082,1.0194219688747497,0.8638879446363499
1675854939506464958,0,1.6832014710311316,1.0936577777761427,1.3657855412775481,1.7881791473199773,0.9511780829051764,1.2269175295359804,1.0363376814395362,0.8869842188820014
1675854939506520271,0,1.6899698386677307,1.0852149820582322,1.3877129428869877,1.7990265158384882,0.9807153632723088,1.2225079711323061,1.0397944307941729,0.8833535048923465
1675854939506567955,0,1.6831922829291441,1.0859919359339212,1.405671498609421,1.8010268129999614,0.9948767240938825,1.2179384360467858,1.0408990288733009,0.8882225081655848
1675854939506612777,0,1.684075542640924,1.0814499545709397,1.404772362058384,1.8100091073747733,0.9963289819160924,1.2276739009833872,1.0405715591168638,0.8999551416783733
1675854939506719350,0,1.6817065495112504,1.0802229881999392,1.4042818425286796,1.8108127725129,0.9964573520582299,1.2281510662464898,1.0481445867158652,0.8997248925344989
1675854939506767988,0,1.6986237084434421,1.076524061622356,1.4016922327040358,1.812321186357022,1.0007670451080712,1.2397097215337927,1.0446164256764618,0.8983440027223917
1675854939506811618,0,1.6874905893638943,1.0850898237155016,1.4020906169302643,1.8116992895304844,1.001866332393494,1.2646645179026326,1.0466108326300456,0.8983475988536267
1675854939506853580,0,1.6946484411255247,1.074253331553463,1.3978015514939974,1.8145603652422184,0.9980968793531643,1.2671188418103245,1.045213977590141,0.899081389803199
1675854939506909370,0,1.7031742355935993,1.070238707553917,1.3980456618277144,1.8144127066420583,0.9980945681614494,1.2683424544790292,1.0427252583182454,0.8956831047597724
1675854939506977558,0,1.7085912061037418,1.0710836666931967,1.3979139277582795,1.8192055315570468,1.0008081323442302,1.266991744820151,1.0420062295740347,0.8917787341669962
1675854939538498640,0,1.7272404737480072,1.093107563456298,1.4178704102612159,1.8639480346875892,0.9801407627616013,1.2457939782525274,1.0688789695977894,0.8601125496860279
1675854939538633823,0,1.7326621937439197,1.094000225848128,1.414886929423265,1.870675948348652,0.9842056010045116,1.1877840889867095,1.0644836177270482,0.8572253913004114
1675854939538719177,0,1.7371155981702977,1.0938347608708763,1.412224921453488,1.8747692944808103,0.9751670654012737,1.156757628633666,1.0737052605234199,0.8566511045790786
1675854939538955211,0,1.748165411813558,1.093848482954472,1.4116067143619886,1.874201846197886,0.9702020630984936,1.152145718385805,1.0728094908285357,0.8594951540862894
1675854939539390802,0,1.7441410406764273,1.093441488230694,1.4117966928991061,1.8786207083251583,0.9378782955379625,1.12356869635385,1.06452855939687,0.8591482796727008
1675854939539509773,0,1.7200248259052766,1.0942727963274457,1.40839026085983,1.871545914720646,0.9370248037206506,1.1234267696369533,1.0409762760538943,0.8558880229115675
1675854939543198347,0,1.7110436749898137,1.0958902815791702,1.4068242737095433,1.8699211635506585,0.9336656288566249,1.119203436142301,1.0481618765816898,0.8526234829135263
1675854939543825149,0,1.7131494598049275,1.1040949709099255,1.4095083854485624,1.867317897184255,0.9336109648175814,1.1172191003371452,1.0572685479766288,0.8592600300651387
1675854939544150352,0,1.6955122903249593,1.099231413295417,1.39303625976995,1.8689872419175388,0.9334573873560903,1.1311902528566773,1.0621450143697633,0.8704316431360001
1675854939545745372,0,1.6952227988281883,1.094519528563965,1.3945398154084965,1.87194119070138,0.9288819875738467,1.1360393659018508,1.0620907255916567,0.8696622398954985
1675854939548665046,0,1.7699719753259662,1.0695108589896205,1.4289410785259453,2.1470925297794774,0.9727812945409383,1.2375909694798028,1.0704234812855418,0.9134117489961604
1675854939548781394,0,1.7756277841809347,1.071163487895279,1.422621386700772,2.1461983161283307,0.9731861510779153,1.2373676542748528,1.0711743401525164,0.9136026962989477
1675854939548907041,0,1.7729570453907864,1.0694027974439377,1.4260106177981156,2.147095588719937,0.9860174591524067,1.2393836332758088,1.069579038589473,0.9128251187418518
1675854939548948287,0,1.7673215533254296,1.066007557656162,1.4262240933352177,2.145092915501633,0.9885868519180943,1.2386934548131623,1.081895363593549,0.9113890001291511
1675854939548981904,0,1.7682521374230804,1.0723261963753976,1.4261851584266998,2.1465035656288687,0.991094317917447,1.2352817684874942,1.1028670418580366,0.9132712838466978
1675854939549013853,0,1.7585731601434722,1.0660985370982226,1.4287223641246878,2.1457609101185278,0.9925057474519241,1.2315493052144388,1.102924903717462,0.9132842800967054
1675854939549045085,0,1.76334347999964,1.0605376959250483,1.428390099298005,2.15164977629498,0.9936903770632991,1.2415958804979152,1.0990610598436112,0.9190270695983118
1675854939549075365,0,1.7686855710049494,1.0597831975290937,1.4325007283396702,2.1495126624842316,0.9934181024230763,1.2403612531803143,1.105557560655262,0.9177304673016646
1675854939549105405,0,1.7541634674979252,1.0607899587291767,1.4331998090638889,2.146865344789652,0.9957939239897752,1.2322407129886197,1.1074074967860756,0.9115344747631571
1675854939549135208,0,1.768232590721325,1.0597890302402124,1.4406505752584229,2.1474190769913615,0.9959654383956716,1.2248308426915628,1.1154509041501106,0.9104282938311687
1675854939581362724,0,1.7792863123011493,1.0595639021578633,1.4426190031494042,2.148163011135909,0.9960571837515512,1.2176906610438138,1.119913743519946,0.9080612011766834
1675854939586805343,0,1.785789656900605,1.0604091182291528,1.4460452173356755,2.137061783374112,0.9939867361414167,1.2109801844784784,1.1334526647292207,0.9130043557152075
1675854939590726613,0,1.9091721392128993,1.3406220247364982,1.4593156241722574,2.143867967358072,1.0496737334253077,1.2301148170376068,1.1292498077614408,0.9201852133256786
1675854939591118097,0,1.9223383010846173,1.4634263846319624,1.468779245445669,2.1438090472774496,1.0649358880586455,1.2524336958083224,1.129497231611229,0.918835792850052
1675854939595452070,0,1.9107027815212596,1.468140943943277,1.4709178452258402,2.1455754577050303,1.0728509035907983,1.2579727808568955,1.1261555530649123,0.9505546486345385
1675854939596726894,0,1.9247016373677028,1.4790300584440725,1.47032016035196,2.146228313564387,1.0746771811779685,1.2571042119691593,1.1225911058260107,0.9484531088114421
1675854939597035169,0,1.920666964121859,1.4872270890941341,1.4718142290351865,2.1430631067775856,1.074223815328759,1.2491439269634526,1.122632875234271,0.9594373455850379
1675854939598022222,0,1.924257925783595,1.509930839586948,1.4710008250306887,2.143558359212622,1.071507250141809,1.2466878559624104,1.1118329414044,0.9680726080586524
1675854939598300218,0,1.9202589756044068,1.5173769463219997,1.4797055332363938,2.1501434198168594,1.0724106733061889,1.2466134618265206,1.1108768484061657,0.983900668087928
1675854939602945566,0,1.909252443811247,1.5201838712469835,1.4904215724161642,2.149210771320265,1.073518831434392,1.2518724715212188,1.1126545161080832,0.9828426250847503
1675854939603469133,0,1.907187424179614,1.5208360784400345,1.4902233227980453,2.15227554883285,1.0755992421108604,1.2606372947761217,1.1172597206953934,0.9815020230526276
1675854939605062723,0,1.911651697040911,1.5107513971520348,1.492926935151705,2.1540692545870206,1.076615221768561,1.2542044629995606,1.1155985999358464,0.981742969377939
1675854939608983039,0,1.9091756721480977,1.5137574059287153,1.4956543270202312,2.157351717125425,1.0712192661308504,1.2406805304153845,1.1155459050818375,0.980383961655873
1675854939609219074,0,1.9043322566364205,1.5073100673539577,1.4776223545378577,2.149848751167871,1.0721011444782762,1.2435832025074383,1.1201380381815704,0.9755822450989948
1675854939613788604,0,1.8904939219111823,1.5067455369119105,1.47739615482328,2.1209458736804296,1.0741553117002678,1.2426563927400534,1.1304640363602279,0.9725675087823049
1675854939613940477,0,1.874968322035296,1.5028674659328405,1.475627928139375,2.1401630587743146,1.0662621533592147,1.2881308690889395,1.160115524230478,0.9846117561762072
1675854939614005565,0,1.876408105084792,1.5095001456053778,1.473873660984613,2.13827626545981,1.0654743910434996,1.2857421794057449,1.1630176733977153,0.9800605982467461
1675854939614050149,0,1.8776936904359884,1.509671345248155,1.4779065349729086,2.13720332345103,1.064184878357686,1.2855013449916184,1.165341209245181,0.9769200807300831
1675854939614091873,0,1.9031104894466842,1.538857372358806,1.4783018468257372,2.1412887172989374,1.0604095404276719,1.297170756394474,1.186199877509755,0.9795351713782016
1675854939614210367,0,1.902506340555496,1.540195015271542,1.4789476536155433,2.1458812306615194,1.0594494774813379,1.2959202625947615,1.1891393513299446,0.974548499374857
1675854939614250659,0,1.9220982260752033,1.5564928267089169,1.4812659459028346,2.147202772965438,1.0670682165153769,1.2988570492514557,1.1902382502286752,0.9809974567865015
1675854939614287137,0,1.9208242538383358,1.5562569859425603,1.4835958123259243,2.149746200887103,1.0853438224614902,1.3044247807652025,1.1997076670804878,0.9782056256801905
1675854939614321470,0,1.9283504411745984,1.562289032470112,1.484509944871467,2.1476490004057767,1.0838044281523533,1.3041068497340487,1.1993835707618397,0.9787989924297589
1675854939614354848,0,1.9295158129951497,1.5537659297571655,1.4842893326845765,2.152499343862377,1.0836894719769639,1.3040277614124904,1.1993445073323394,0.9767320236097842
1675854939614387750,0,1.930500894478568,1.5545271867129786,1.4839330280952459,2.140399803870521,1.0839075328839232,1.285457986880927,1.199715231467214,0.9707292194734708
1675854939623252630,0,2.1101397378939257,1.945736292496946,1.4924208922039564,2.1077160524085747,1.106859124079384,1.3647722315327055,1.1994116604211567,0.9646577029682875
1675854939625263690,0,2.115894121768666,1.9464569404239975,1.4905062358920687,2.0964470858470965,1.1012928390009666,1.3859311486142878,1.2560294059199375,0.964290915489397
1675854939625825643,0,2.1176686516421297,1.9888239262057867,1.5125528684921177,2.090274881870058,1.0876252795320838,1.3898269598137156,1.3302186281967565,0.9642017568011325
1675854939628297328,0,2.1057059376712557,2.0062728605772207,1.4998145165234116,2.092158690212877,1.0927364981350873,1.3897962011776,1.3250816517464246,0.9640373307208169
1675854939628407955,0,2.1006578201102553,1.999856818276144,1.4909793466731855,2.0934450903663553,1.081099912448254,1.38541538707359,1.3243261562473245,0.9639028582693308
1675854939629744291,0,2.092789198495258,1.99166334875356,1.4924566624921987,2.095061694333217,1.05727863458422,1.366177054839356,1.3301364555554662,0.9617148453033859
1675854939629860877,0,2.092217017344656,1.991170108306074,1.492725506860959,2.0870184508405156,1.0421579593826344,1.3635206647900175,1.337319738497086,0.9576285135165051
1675854939629930257,0,2.0892717629699376,1.9914128551044727,1.4976650819824664,2.0876937418436565,1.0420615480639268,1.369551236035786,1.3415394615619922,0.9620425317503425
1675854939630002021,0,2.089185789953789,1.991386957761623,1.4984316438814065,2.086745678858651,1.0398761590957348,1.369739956926009,1.3428787267274596,0.9337435720044713
1675854939630142450,0,2.086558409411129,1.9910854297473448,1.5012366104796442,2.087926645963405,1.040885484018193,1.3693162192307833,1.341063050904255,0.9238073572821816
1675854939630203962,0,2.094542443835679,1.9907359186256537,1.507827256190093,2.0933498848913867,1.0410475868930087,1.3688323601678674,1.3426439534558285,0.9271434119317675
1675854939630240440,0,2.109334118698673,1.9902735468481687,1.5096584597483256,2.0953107813987035,1.0406793277604411,1.3682834304865756,1.3466685563115568,0.9243376879062944
1675854939630302190,0,2.119840582720145,1.9812427069851661,1.5164648787426862,2.100703659341777,1.042470059674755,1.3619189633514264,1.3488573290412895,0.9228320612598945
1675854939630331993,0,2.1176075029314494,1.9810237061151725,1.5150797380627914,2.1008924296373404,1.047636081852459,1.3573496875916646,1.3496859021101413,0.9184957081698133
1675854939630361080,0,2.11995631513429,1.9824641958351465,1.5133137704381139,2.0986084292057012,1.0512050067931062,1.3560197820071642,1.3498436989970042,0.9137287859125064
1675854939630402088,0,2.113473173890359,1.982359642843913,1.498491486794573,2.0973563782843363,1.0502944076896084,1.3565918116794158,1.3488347925826947,0.9178801196612324
1675854939668593168,0,2.088314229284372,1.9790986762656984,1.4808759192931449,2.095798753976164,1.0551763742468723,1.3551861182569283,1.3481005476808483,0.9278811548975656
1675854939670668840,0,2.0681414419363784,1.9785415190727198,1.4734334233863096,2.0744910223938775,1.0542660360327798,1.3541165959781116,1.348368149769258,0.928693813406301
1675854939672752141,0,2.0570114204932466,1.97904702564966,1.4557587381151402,2.0180852489918775,1.0518137709633113,1.3534760789092233,1.3717372819417022,0.9288187897894226
1675854939673636436,0,2.038633897220088,1.98246514354875,1.4511401278339549,1.9975406805642952,1.0563959675843129,1.3740931582465459,1.3726173951416576,0.9302649118470189
1675854939674112319,0,2.0387568704283594,1.9817216354698548,1.4310166968159577,1.9728304927059004,1.0552264435931311,1.3889054386468023,1.3699416672585587,0.9301922037344734
1675854939674863815,0,2.037965567139483,1.9795767032522593,1.4312100040242766,1.955817990235402,1.0554255470027525,1.3901716438708993,1.3575284322760945,0.9280725921257666
1675854939674969434,0,2.0450613553855406,1.980324236333969,1.4301013493191497,1.956911546427174,1.0552836364382359,1.3907369585589533,1.36290257944587,0.9278846320659038
1675854939675136566,0,2.0382644407975543,1.9822837930069463,1.4302966814127276,1.9581034233753007,1.0550707903042202,1.3892674330229762,1.3738268673050598,0.9264861766971372
1675854939675199747,0,2.0386432049802163,1.9869149225053715,1.4196121162689657,1.9593064679383447,1.0530743343607816,1.3926199345653092,1.3736647845470513,0.9200787419575372
1675854939675259113,0,2.046190496773071,1.9851648435512004,1.3662344682970673,1.9313826394836486,1.0402925365099802,1.3942431289329171,1.3725825561907168,0.9094169442425406
1675854939675318002,0,2.053437688354538,1.981059957262169,1.3443759232426498,1.9284984267031542,1.030237909941946,1.3833903995514856,1.3647366493734197,0.8927158374485071
